loss,mae,val_loss,val_mae,road_id
0.0567028746008873,0.1747884303331375,0.05724140629172325,0.16645458340644836,NL-009
0.05605250597000122,0.1716429889202118,0.05895058065652847,0.16739872097969055,NL-009
0.05522489920258522,0.1712491363286972,0.05925946310162544,0.16935010254383087,NL-009
0.054213955998420715,0.1711919903755188,0.060300882905721664,0.17100006341934204,NL-009
0.28250062465667725,0.36893996596336365,0.0941239446401596,0.22079628705978394,NL-010
0.0886993557214737,0.21749450266361237,0.07823290675878525,0.19683493673801422,NL-010
0.07863246649503708,0.2021632343530655,0.06435763835906982,0.17673705518245697,NL-010
0.07078767567873001,0.1910364031791687,0.07182750850915909,0.18571919202804565,NL-010
0.06797195225954056,0.18721015751361847,0.07800140976905823,0.19285324215888977,NL-010
0.06780281662940979,0.1851634681224823,0.0624576173722744,0.17291679978370667,NL-010
0.06464458256959915,0.1818360537290573,0.06789624691009521,0.1800066977739334,NL-010
0.06363748759031296,0.17909005284309387,0.06632208079099655,0.1768808811903,NL-010
0.061748433858156204,0.1751547008752823,0.061628539115190506,0.17336717247962952,NL-010
0.06014915555715561,0.1735694259405136,0.060194145888090134,0.1698114275932312,NL-010
0.0571594312787056,0.16971348226070404,0.06297069042921066,0.1728847622871399,NL-010
0.05916474387049675,0.1716112345457077,0.06324321776628494,0.17328877747058868,NL-010
0.059456855058670044,0.1707533746957779,0.0687887892127037,0.1786041259765625,NL-010
0.058520544320344925,0.16925938427448273,0.05814502760767937,0.16823768615722656,NL-010
0.05637733265757561,0.16637924313545227,0.06036416441202164,0.17313851416110992,NL-010
0.056286927312612534,0.1670934110879898,0.06441013514995575,0.17800453305244446,NL-010
0.057554177939891815,0.16748397052288055,0.061838895082473755,0.17803315818309784,NL-010
0.05415608361363411,0.16350574791431427,0.05965898558497429,0.17398686707019806,NL-010
0.05402161553502083,0.16310115158557892,0.06130872666835785,0.17314283549785614,NL-010
